Vehicle_ID,Global_Time,Lane_ID,Movement_Type,Frame_ID,Total_Frames,Local_X,Local_Y,v_Vel,v_Acc,Lateral_Velocity,Lateral_Acceleration,Yaw_Angle
2286,1113433848600,5,Lane Keeping,7137,834,51.813,743.982,28.99,0.03,0.0650099999999974,-4.00000000036066e-07,1.5715654390874845
2482,1118847764700,3,Left,7858,780,29.183,2105.552,34.24,-5.02,0.02,0.0,1.5712963267532287
1070,1163650000,1,Lane Keeping,6197,446,-5.846,1671.578,8.34,-0.24,0.0,0.0,0.0
2742,1113437680400,6,Right,9135,1258,66.135,1365.774,32.28,-0.91,0.0145600000000013,-5.8999999999741725e-06,1.5659886715282074
2742,1113437671500,6,Right,9046,1258,68.285,1133.064,25.44,-6.54,0.0196100000000001,5.799999999999278e-06,1.61920315311457
2742,1113437658400,6,Right,8915,1258,65.088,766.074,14.95,-0.37,0.0130599999999998,-1.480000000000245e-05,1.5723277191659175
2286,1113438405100,6,Right,8402,2006,65.025,165.934,7.94,0.99,0.0294700000000011,,1.5830115319008864
2286,1113438398900,6,Right,8340,2006,66.491,112.833,9.5,-0.07,0.0215399999999999,,1.5842588374726845
2591,1118848820300,2,Left,9783,629,21.936,2090.708,42.36,0.56,0.0553999999999996,-7.900000000017824e-06,1.5722403691124636
1360,1113433533500,5,Lane Keeping,3986,482,51.761,120.525,39.21,11.2,0.0113400000000001,-5.8999999999969145e-06,1.5610964546518105
2286,1113433859800,5,Lane Keeping,7249,834,52.852,1078.699,29.21,0.0,0.0282600000000002,7.200000000005952e-06,1.558058162304832
2591,1118848810100,2,Left,9681,629,20.145,1688.924,40.87,2.51,0.01959,1.7200000000002525e-05,1.5411980307930515
37,1118936818300,3,Right,1184,1247,27.917,1155.611,34.48,2.97,0.00567,-1.8999999999991248e-06,1.572559993396598
204,1118936835900,2,Left,1360,1408,27.732,244.662,0.0,0.0,0.0078899999999998,-1.000000000033266e-07,1.5695289003506023
2742,1113437647600,6,Right,8807,1258,65.583,685.208,7.08,0.11,0.01375,0.0,1.6614562139956417
2286,1113433819800,5,Lane Keeping,6849,834,54.116,290.458,24.32,-11.2,0.0518000000000006,-2.599999999984004e-06,1.5883620874661406
37,1113437647800,4,Left,829,1430,41.62,290.107,14.0,0.0,0.0137399999999999,-2.000000000009633e-07,1.6615218350992949
37,1118848820300,4,Right,633,806,40.873,1145.933,35.37,-4.34,0.0549800000000004,-4.199999999991641e-06,1.5693412532492368
2286,1113433857800,5,Lane Keeping,7229,834,50.993,1024.223,28.43,0.73,0.0283499999999997,2.9799999999994483e-05,1.5468150344329357
204,1113433260400,1,Lane Keeping,1255,405,4.797,1344.548,51.42,0.0,0.01,0.0,1.5667963481280274
2286,1113433863800,5,Lane Keeping,7289,834,54.032,1178.577,19.08,-6.02,0.0349599999999998,-3.000000000002931e-06,1.559355178438749
204,1113433227900,1,Lane Keeping,930,405,2.932,158.886,44.66,8.28,0.0072499999999996,9.999999999762805e-08,1.540460807991934
37,1118936811600,3,Right,1117,1247,35.145,1035.193,4.96,0.0,0.0376600000000007,-1.1999999999989102e-05,1.59283205843743
2742,1113437627800,6,Right,8609,1258,66.71,499.418,15.0,0.0,0.0453499999999999,-2.5999999999996164e-06,1.5705758196319877
2286,1113438398600,6,Right,8337,2006,66.537,109.987,9.37,0.94,,,0.0
1360,1113433566200,5,Lane Keeping,4313,482,53.38,1188.587,24.79,3.37,0.025949999999998,-9.000000000241801e-07,1.5357432532553923
37,1113437609600,4,Right,447,1430,41.685,88.805,0.0,0.0,0.0327199999999993,-6.600000000014441e-06,1.570185079927257
2286,1113433864000,5,Lane Keeping,7291,834,54.03,1182.203,18.72,6.73,0.0342400000000003,-3.099999999994843e-06,1.5836460868028228
568,1163360900,0,Lane Keeping,3306,35,-32.972,2056.603,25.72,4.91,0.00811,-1.2000000000000552e-06,1.5683302405487645
2591,1113437624500,1,Left,8576,380,2.687,1050.743,52.63,11.2,0.0062400000000002,4.500000000007276e-06,1.471762393355288
37,1118848787500,4,Right,305,806,39.909,229.816,22.0,0.0,0.0055299999999988,-9.600000000023096e-06,1.782753964037559
37,1118936820000,3,Right,1201,1247,30.072,1213.661,36.02,-0.73,0.0060699999999999,-2.999999999985913e-07,1.5378593133442775
2286,1113433845000,5,Lane Keeping,7101,834,53.661,638.123,23.95,-11.2,0.0646299999999996,3.999999999996368e-06,1.548055392434441
2742,1113437689100,6,Right,9222,1258,63.126,1577.354,16.01,-0.22,0.0211300000000005,8.100000000013097e-06,1.5745823948380278
204,1113433227800,1,Lane Keeping,929,405,3.171,154.477,43.91,6.52,0.0072399999999998,-1.0000000000331793e-07,1.5390390512996506
2742,1113437683500,6,Right,9166,1258,65.392,1458.206,25.01,0.09,0.0148400000000015,8.000000000265607e-07,1.5714701811403446
37,1118936811800,3,Right,1119,1247,34.989,1036.174,4.96,0.0,0.0349299999999993,-4.899999999997823e-06,1.5999892905976425
37,1113437605300,4,Left,404,1430,42.183,68.761,9.27,-10.19,0.0146100000000001,7.300000000000761e-06,1.5031379481334777
2286,1113433872000,5,Lane Keeping,7371,834,52.346,1356.1,21.49,11.2,0.03,0.0,1.5771295754512549
2591,1118847745300,5,Right,7664,633,49.969,981.329,53.98,3.54,0.02911,1.9999999999527341e-07,1.5962116707091574
37,1118848818400,4,Right,614,806,40.759,1071.416,40.0,0.0,0.05519,2.5999999999953143e-06,1.568440831966645
2742,1113437630400,6,Right,8635,1258,66.704,534.418,14.69,-2.82,0.0266000000000002,-1.6299999999995416e-05,1.5719241458655824
2591,1118848815200,2,Left,9732,629,19.278,1892.885,39.96,-0.35,0.0454399999999998,5.099999999993096e-06,1.5349402220842088
2286,1118848733500,3,Right,8915,727,32.266,2047.506,27.01,0.0,0.0021999999999997,-5.900000000002591e-06,1.7942729279355465
1070,1163667600,0,Lane Keeping,6373,446,-25.492,1238.573,19.11,-12.27,0.02006,3.700000000000613e-06,1.5613250247702797
2286,1113433836900,5,Lane Keeping,7020,834,53.473,472.506,15.35,-5.93,0.050809999999999,5.399999999985971e-06,1.5707963267948966
2286,1113438406400,6,Right,8415,2006,64.095,176.62,8.25,0.0,0.0328199999999992,,1.5567814004647804
37,1113437689600,4,Left,1247,1430,40.287,751.641,10.0,0.0,0.023320000000001,-5.2999999999883695e-06,1.5733692199168674
204,1113433231100,1,Lane Keeping,962,405,3.046,302.585,35.78,-11.2,0.01103,-1.0699999999997084e-05,1.5726095614350797
2591,1118847733600,5,Right,7547,633,52.73,416.569,39.93,1.49,,,0.0
2591,1118847725500,5,Right,7466,633,53.54,101.066,34.48,7.74,0.0347000000000002,,1.6162980396394069
37,1118848787400,4,Right,304,806,39.885,227.616,22.0,-0.02,0.0058799999999996,-2.2000000000161907e-06,1.4523063676367516
37,1118848787900,4,Right,309,806,40.007,238.617,22.0,-0.02,0.0020199999999999,0.0,1.5757467814037638
2742,1113437567400,6,Right,8005,1258,66.117,63.413,3.13,0.0,0.0011399999999997,-4.300000000003478e-06,1.5007357441564342
2742,1113437621400,6,Right,8545,1258,65.823,403.588,9.92,0.57,0.0199600000000009,-1.86999999999898e-05,1.6657007473423373
2286,1113433829200,5,Lane Keeping,6943,834,53.326,347.313,10.36,4.73,0.0499899999999979,-1.5000000000327946e-06,1.5693960476540996
1070,1163650800,1,Lane Keeping,6205,446,-8.524,1665.484,8.32,0.0,0.0,0.0,0.0
37,1118936840900,3,Right,1410,1247,44.672,1556.901,29.71,3.59,0.0100299999999998,4.99999999999546e-07,1.5747843415449323
37,1118848797900,4,Right,409,806,41.195,416.496,23.67,-0.02,0.0092900000000008,1.900000000000547e-06,1.574025594364136
37,1118936839500,3,Right,1396,1247,49.539,1517.198,23.85,2.56,0.0048399999999998,-1.2000000000057278e-06,1.5687302140323975
1070,1163634000,1,Lane Keeping,6037,446,-5.479,1839.096,27.73,0.0,0.0,0.0,0.0
2286,1113433879000,5,Lane Keeping,7441,834,51.894,1506.959,19.16,0.1,0.0405299999999999,-7.799999999997393e-06,1.566601927508861
1070,1163666500,2,Lane Keeping,6362,446,-24.227,1258.132,14.45,0.0,0.01899,-1.600000000001947e-06,1.5576322636676376
2742,1113437626000,6,Right,8591,1258,66.855,472.237,17.41,-2.19,0.0260199999999986,-2.272487753529617e-17,1.384288419077931
1070,1163647500,1,Lane Keeping,6172,446,-3.89,1677.817,0.19,0.0,0.0,0.0,0.0
2742,1113437655400,6,Right,8885,1258,64.976,733.037,4.98,10.67,0.01,0.0,1.569796327128232
37,1118848808700,4,Right,517,806,41.405,709.558,31.66,8.51,0.0265100000000001,-1.269999999999813e-05,1.5470361818987863
204,1113433245600,1,Lane Keeping,1107,405,4.112,739.68,36.46,0.0,0.015,0.0,1.5687963294615568
1360,1113433564300,5,Lane Keeping,4294,482,53.363,1138.496,30.0,0.0,0.0242499999999995,0.0,1.5761571001841326
2742,1113437684900,6,Right,9180,1258,65.549,1492.141,22.89,-6.47,0.01,0.0,1.5637964411248635
37,1163046400,11,Lane Keeping,278,263,5.317,1905.596,5.12,-4.95,0.0049399999999991,-2.6000000000067374e-06,1.776353384401364
2482,1118847727000,3,Left,7481,780,30.71,1352.307,44.92,1.7,0.0345100000000002,,1.555729370826877
2742,1113437680900,6,Right,9140,1258,66.054,1381.82,32.25,1.42,0.0087200000000007,-9.199999999987084e-06,1.56391570143516
1070,1163636300,1,Lane Keeping,6060,446,-4.991,1780.437,20.1,0.24,0.0004999999999999,0.0,1.24305782001427
2286,1113433853400,5,Lane Keeping,7185,834,51.598,891.633,29.9,0.61,0.0261600000000001,2.844946500601964e-18,1.5646801951071505
2286,1113433874900,5,Lane Keeping,7400,834,52.059,1433.933,24.24,-11.2,0.0301400000000001,1.5000000000100003e-06,1.577431929468306
2591,1113437610000,1,Left,8431,380,4.477,469.897,30.03,1.25,0.0315599999999994,0.0,1.5844203253719704
204,1113437687400,5,Left,1225,1102,51.703,124.334,10.62,1.99,0.0221000000000003,-3.4999999999854598e-06,1.5730587663736046
2482,1118847742700,3,Left,7638,780,31.243,1910.501,9.9,1.84,0.0384399999999999,-5.200000000002078e-06,1.6175883692263089
2286,1113438396400,6,Right,8315,2006,66.902,89.133,9.35,2.29,0.0250299999999992,,1.577188568934471
1070,1163635200,1,Lane Keeping,6049,446,-5.251,1805.794,27.6,-2.19,0.0004999999999999,0.0,1.2430578200143971
1360,1113433571100,5,Lane Keeping,4362,482,52.187,1345.044,35.0,0.0,0.0051599999999984,-3.000000000156437e-07,1.625006726269573
37,1118936833300,3,Right,1334,1247,36.765,1400.645,3.92,5.06,0.00966,-9.999999999763673e-08,1.5759722640095677
2482,1118847755500,3,Left,7766,780,30.743,1926.547,0.0,0.0,0.0205000000000018,-9.999999997491183e-08,1.5693329132054237
2591,1113437612500,1,Left,8456,380,4.495,553.896,34.98,-0.28,0.0428300000000001,-1.5599999999994924e-05,1.5087699928668188
2742,1113437637700,6,Right,8708,1258,65.516,601.376,4.9,0.0,0.0401800000000002,2.800000000002037e-06,1.5737828783932084
37,1118848856700,4,Right,997,806,42.61,2077.893,6.38,10.61,0.02,9.999999999763673e-08,1.568796329461558
1070,1163635100,1,Lane Keeping,6048,446,-5.27,1808.587,27.77,-0.1,0.0004999999999999,-1.420304845956011e-18,1.24305782001427
2591,1113437634500,1,Left,8676,380,5.316,1530.506,46.73,11.2,0.0393399999999996,-2.100000000007235e-06,1.5591039262543032
204,1113437691100,5,Left,1262,1102,49.372,169.858,13.38,-3.52,0.0238400000000001,1.8000000000029103e-06,1.567021176943936
37,1113437614600,4,Left,497,1430,42.052,89.852,0.5,0.0,0.0107899999999995,-8.040000000000873e-05,1.6970899664212291
2591,1118848796800,2,Left,9548,629,19.335,1126.454,40.0,0.0,0.0005500000000006,-9.999999997489772e-08,1.4801364395942098
37,1113437685900,4,Left,1210,1430,40.484,714.693,10.81,-1.92,0.0199699999999984,-3.00000000015635e-07,1.564286654100428
1070,1163666300,2,Lane Keeping,6360,446,-24.204,1261.022,14.45,0.0,0.0192999999999997,3.19999999999536e-06,1.5573256390577974
204,1118936809300,0,Left,1094,1408,36.082,44.105,26.78,0.0,0.0388200000000006,-9.600000000000372e-06,1.5870236503539616
37,1118848810500,4,Right,535,806,41.039,770.415,35.0,0.0,0.0267100000000004,1.000000000004782e-06,1.561811169875329
2591,1118848783500,2,Left,9415,629,20.107,644.198,28.88,3.39,0.0049800000000004,1.600000000007637e-06,1.5728043562245022
2591,1118847735200,5,Right,7563,633,53.66,477.607,38.46,10.09,0.0460400000000004,,1.5612397106999465
2482,1118847729900,3,Left,7510,780,30.827,1482.989,45.03,0.06,0.0403100000000017,,1.5861759129029973
2591,1118847759200,5,Right,7803,633,53.78,1617.94,27.15,-11.2,0.0171699999999987,9.999999997487713e-08,1.5498325958052166
2591,1118848786000,2,Right,9440,629,20.886,720.789,35.03,-0.07,0.0086000000000012,2.450000000001182e-05,1.6877026695293966
2286,1113433859300,5,Lane Keeping,7244,834,51.725,1064.096,29.19,0.12,0.02875,-9.000000000014552e-07,1.5318594940739794
204,1113433252900,1,Lane Keeping,1180,405,3.173,1020.904,38.93,0.11,0.0100599999999997,1.0999999999967286e-06,1.5678142282789091
2286,1113433868300,5,Lane Keeping,7334,834,53.87,1268.754,25.45,-5.14,0.0325099999999997,4.200000000002952e-06,1.539738952333341
37,1118936824100,3,Right,1242,1247,30.517,1334.931,27.54,-11.89,0.00506,4.99999999999546e-07,1.5707963267948966
2286,1113438402100,6,Right,8372,2006,65.991,142.27,8.84,-3.09,0.0201699999999993,,1.5623681674132257
37,1118848802300,4,Right,453,806,40.025,523.0,25.63,-8.7,0.0109200000000009,1.2000000000171077e-06,1.5790378984327726
2591,1118847741200,5,Right,7623,633,50.26,757.178,54.75,-4.05,0.03887,2.100000000001476e-06,1.580572192364749
2591,1113437620900,1,Left,8540,380,3.126,885.207,44.91,0.05,0.0286000000000012,-9.999999997487713e-08,1.511425624058286
2591,1118847743000,5,Right,7641,633,48.934,856.536,54.58,2.05,0.0368799999999998,-1.1300000000005613e-05,1.577032688461285
1070,1163631000,1,Lane Keeping,6007,446,-6.178,1925.338,37.57,3.17,0.0,0.0,0.0
2742,1113437637500,6,Right,8706,1258,65.515,600.396,4.9,0.0,0.0360099999999988,-4.200000000014331e-06,1.5236222430356812
2742,1113437626500,6,Right,8596,1258,66.716,479.962,14.27,3.83,0.0288499999999999,1.5099999999984016e-05,1.68468609042688
37,1113437619300,4,Left,544,1430,41.539,111.21,13.26,0.67,0.0342000000000007,1.1999999999944e-06,1.5161723577409527
2591,1118848805900,2,Left,9639,629,19.088,1518.234,39.97,-0.06,0.0132500000000004,6.799999999998353e-06,1.6483761587937675
37,1118936810500,3,Right,1106,1247,36.007,1029.799,4.96,0.0,0.04,0.0,1.572796324128236
37,1118936823500,3,Right,1236,1247,29.472,1317.767,28.62,-0.08,0.005,0.0,1.5687963294615757
2742,1113437602400,6,Right,8355,1258,65.949,273.221,6.17,0.0,0.0,0.0,0.0
37,1163038300,11,Lane Keeping,197,263,5.58,1883.391,14.43,0.42,0.0141100000000005,-4.999999999881836e-07,1.761914676517388
1893,1113438403000,5,Left,8381,1644,52.98,1461.749,9.43,1.5,,,0.0
37,1163047200,11,Lane Keeping,286,263,5.546,1911.939,10.81,2.53,0.0107100000000014,2.300000000013819e-06,1.5157632504859468
2742,1113437620300,6,Right,8534,1258,65.634,393.154,10.0,0.0,0.0321900000000005,-2.599999999984004e-06,1.5971959081893334
2286,1113433842700,5,Lane Keeping,7078,834,53.581,590.871,19.17,4.19,0.0602199999999993,4.199999999991641e-06,1.566146742233992
1070,1163634200,1,Lane Keeping,6039,446,-5.441,1833.549,27.73,0.0,0.0,0.0,3.141592653589793
204,1118936828200,2,Left,1283,1408,27.732,244.662,0.0,0.0,0.0073399999999998,9.999999999762805e-08,1.5476397038258198
1070,1163665000,2,Lane Keeping,6347,446,-24.058,1280.195,17.89,-10.34,0.0164099999999999,-1.000000000033266e-07,1.5695775583550806
37,1163029000,1,Lane Keeping,104,263,18.439,1647.297,22.46,-0.95,0.0218900000000007,-7.999999999810589e-07,1.804024776090315
37,1163032100,11,Lane Keeping,135,263,8.238,1718.97,26.14,0.0,0.0261200000000008,-9.999999999763673e-08,1.6113560003066578
2286,1113433863300,5,Lane Keeping,7284,834,54.048,1168.234,22.42,-10.88,0.0353199999999998,-1.000000000032919e-07,1.5495650893868316
1070,1163644900,1,Lane Keeping,6146,446,-4.342,1677.577,0.19,0.0,0.0020000000000001,2.8406096919120215e-18,1.5707963267948966
1360,1113433551000,5,Lane Keeping,4161,482,50.68,791.457,24.75,2.8,0.0150800000000003,1.5000000000100003e-06,1.5707963267948966
2286,1113438394100,6,Right,8292,2006,66.933,71.499,7.5,0.0,0.0215100000000006,,1.5773048355425652
37,1113437651700,4,Left,868,1430,41.205,343.883,13.7,0.0,0.0061699999999999,-2.844946500601964e-18,1.6773603158014532
2286,1113433816100,5,Lane Keeping,6812,834,56.079,223.349,21.64,0.0,0.0505900000000002,6.000000000028898e-07,1.588979734634916
2742,1113437675200,6,Right,9083,1258,68.537,1224.532,25.0,0.0,0.015,0.0,1.5641297588910297
37,1113437632600,4,Right,677,1430,40.897,146.567,0.13,-1.79,0.0263199999999994,-1.8000000000029103e-06,1.59244947702368
37,1163052500,0,Lane Keeping,339,263,-10.479,2011.811,22.78,10.02,0.0196100000000001,2.450000000001184e-05,2.136468950905871
204,1113433258600,1,Lane Keeping,1237,405,5.229,1252.291,48.15,11.2,0.01,0.0,1.5667963481280274
2482,1118848781400,1,Left,9394,732,9.032,1607.499,35.84,0.05,0.0214599999999995,-9.999999999763673e-08,1.6452159521059269
2286,1113433817900,5,Lane Keeping,6830,834,54.936,262.694,24.12,-11.2,0.0490500000000002,2.1000000000071657e-06,1.533708346318494
204,1118936813700,2,Left,1138,1408,21.923,158.305,21.55,-1.32,0.0428600000000005,5.999999999994551e-06,1.5707963267948966
1070,1163662800,2,Lane Keeping,6325,446,-23.36,1333.094,31.7,6.18,0.0165700000000001,-2.0999999999986653e-06,1.568985827867864
37,1163036700,11,Lane Keeping,181,263,4.802,1853.135,28.86,-10.02,0.0295399999999995,-7.500000000004551e-06,1.484350155113256
2591,1118848820200,2,Left,9782,629,21.92,2086.459,42.26,2.27,0.0571599999999989,-7.70000000002255e-06,1.5695716947968847
2482,1118847748000,3,Left,7691,780,30.743,1926.547,0.0,0.0,0.0309500000000002,-5.999999999972e-07,1.5785506140214909
2286,1113433866800,5,Lane Keeping,7319,834,54.398,1237.577,16.75,2.31,0.0336199999999996,-4.300000000000623e-06,1.559791417121443
2286,1113433843100,5,Lane Keeping,7082,834,53.597,598.799,19.99,0.03,0.06,0.0,1.5634631249141118
204,1113433257900,1,Lane Keeping,1230,405,4.622,1221.423,44.03,-6.15,0.0098900000000003,4.40000000000964e-06,1.5677629690610897
204,1113437689900,5,Left,1250,1102,50.857,153.352,13.75,0.02,0.0242399999999997,1.040000000000419e-05,1.5732715692645107
2286,1113433823100,5,Lane Keeping,6882,834,54.101,299.367,2.98,0.09,0.05,0.0,1.5769962473540626
2482,1118848728700,1,Left,8867,732,3.97,155.02,24.67,2.96,0.0043999999999999,-1.5399999999999642e-05,1.5867040757151998
2742,1113437628300,6,Right,8614,1258,66.709,506.916,15.02,0.28,0.0504699999999999,2.06999999999994e-05,1.5593048572216888
2286,1113433887200,5,Lane Keeping,7523,834,53.031,1600.344,8.84,0.0,0.0496499999999991,-5.700000000001676e-06,1.5985837345955076
2286,1113433842200,5,Lane Keeping,7073,834,53.56,581.278,19.56,6.9,0.0585200000000008,5.400000000008731e-06,1.5778023639062329
1893,1113438407800,5,Left,8429,1644,52.854,1510.048,9.73,3.08,0.0325,,1.653988486849116
204,1113433231500,1,Lane Keeping,966,405,3.035,316.602,35.67,0.38,0.00875,0.0,1.5730820371000545
2591,1118847727700,5,Right,7488,633,50.346,185.958,35.0,-0.23,0.0344699999999988,,1.5539716887791926
2286,1113433850600,5,Lane Keeping,7157,834,51.539,805.819,31.5,0.0,0.0235,-9.999999999902449e-08,1.5550529467594485
2286,1113433861600,5,Lane Keeping,7267,834,54.065,1126.019,24.61,2.16,0.0325999999999999,2.1499999999997494e-05,1.5477942494500023
2742,1113437612200,6,Right,8453,1258,65.569,344.739,5.0,0.0,0.0486099999999999,2.01000000000022e-05,1.4603649004148525
2591,1113437630100,1,Left,8632,380,6.501,1339.238,46.48,-9.12,0.03125,-5.400000000003042e-06,1.571436326707515
2286,1113433815900,5,Lane Keeping,6810,834,56.202,219.021,21.64,0.0,0.0505599999999998,7.000000000004919e-07,1.5887928014066892
37,1113437645200,4,Left,803,1430,41.602,249.977,19.03,0.0,0.00897,-5.999999999986051e-07,1.5719111535348276
2482,1118847731900,3,Left,7530,780,31.422,1568.022,47.19,1.05,0.0410300000000006,,1.5661656019130406
2591,1113437609300,1,Left,8424,380,4.517,448.913,30.0,0.0,0.0333199999999999,-2.4000000000001104e-06,1.5659944429343513
2482,1118848726900,1,Left,8849,732,3.755,104.931,31.54,0.28,0.0057499999999998,0.0,1.655808329273954
37,1118848781800,4,Right,248,806,38.811,88.313,30.0,0.0,0.0215499999999997,1.699999999982514e-06,1.6435216690881724
37,1113437625100,4,Right,602,1430,41.227,145.23,0.0,0.0,0.0278300000000012,3.290000000001781e-05,1.5679217389527684
2591,1118848800700,2,Left,9587,629,19.145,1287.483,47.09,2.01,0.010179999999998,1.2999999999692595e-06,1.5727609608094455
2482,1118847728000,3,Left,7491,780,30.86,1397.323,45.0,0.0,0.0356999999999993,,1.5609927193155997
37,1118848819600,4,Right,626,806,40.832,1119.431,39.93,-1.61,0.0599800000000004,-4.999999999882182e-07,1.5692958277542983
1360,1113433573800,5,Lane Keeping,4389,482,51.848,1436.312,31.13,0.05,0.0040100000000006,-1.4999999999872668e-06,1.56331516960767
2482,1118848782100,1,Left,9401,732,9.605,1632.34,35.0,-0.19,0.0217200000000002,1.9000000000005125e-06,1.6466175476000409
2591,1113437636700,1,Left,8698,380,5.784,1637.018,49.8,0.0,0.0389799999999991,9.9999999997602e-08,1.5625871730832697
1360,1113433579600,5,Lane Keeping,4447,482,51.476,1625.265,31.33,-0.43,0.0231199999999989,-6.400000000030548e-06,1.5855011491727482
2286,1113433874500,5,Lane Keeping,7396,834,52.104,1423.339,27.58,-11.2,0.03,0.0,1.5771295754512549
204,1113433244000,1,Lane Keeping,1091,405,4.613,681.468,34.26,11.2,0.0136599999999998,-8.29999999999699e-06,1.5678680774778158
37,1113437665700,4,Left,1008,1430,42.266,481.137,10.13,0.0,0.0099899999999996,-1.000000000033266e-07,1.5697953261282331
1360,1113433565700,5,Lane Keeping,4308,482,53.339,1176.52,24.79,-3.35,0.0261900000000014,7.000000000289414e-07,1.536445582996875
2286,1113433845200,5,Lane Keeping,7103,834,53.653,642.594,22.74,10.0,0.0651499999999987,2.89999999997681e-06,1.55590870845323
2482,1118848727800,1,Left,8858,732,3.819,131.373,27.54,-0.33,0.00637,6.999999999999316e-06,1.5692264693717874
1360,1113433535800,5,Lane Keeping,4009,482,50.792,219.436,44.33,-7.28,0.012070000000001,1.1362438767648086e-17,1.555056118953548
2482,1118848730800,1,Left,8888,732,4.79,216.715,34.71,0.56,0.0023399999999998,-5.200000000002091e-06,1.5707963267948966
1360,1113433561800,5,Lane Keeping,4269,482,51.24,1061.986,29.7,11.2,0.0232099999999991,-9.000000000014552e-07,1.5755356278043646
1360,1113433548300,5,Lane Keeping,4134,482,51.437,707.641,39.86,0.67,0.0271900000000005,0.0,1.5021291716664102
2742,1113437685000,6,Right,9181,1258,65.537,1494.39,22.33,-5.18,0.010010000000002,2.0000000004075787e-07,1.5638034337895597
204,1113433241500,1,Lane Keeping,1066,405,3.833,605.372,26.36,2.15,0.0099200000000007,6.000000000085451e-07,1.5687802004943412
2286,1113433847900,5,Lane Keeping,7130,834,52.589,722.391,35.76,-11.2,0.0645899999999983,4.699999999957099e-06,1.5424713450945973
2591,1113437606500,1,Left,8396,380,4.501,356.864,35.82,-5.51,0.02096,-1.270000000000094e-05,1.31641039274447
2482,1118848781900,1,Left,9399,732,9.609,1625.339,35.21,-1.98,0.0215499999999997,-3.6000000000058206e-06,1.6462906263117811
37,1163053200,0,Lane Keeping,346,263,-20.308,2027.525,22.89,-12.27,0.0167000000000007,-2.989999999999781e-05,2.365390315222095
2482,1118847749000,3,Left,7701,780,30.743,1926.547,0.0,0.0,0.0299699999999995,1.9999999999527341e-07,1.5771359148697268
2591,1118848778100,2,Right,9361,629,19.099,513.126,23.5,0.57,0.0376700000000005,1.3099999999997212e-05,1.5644252953962257
2591,1118848767300,2,Right,9253,629,19.685,344.407,22.19,-11.2,0.0096699999999998,0.0,1.6717958548311729
2742,1113437644400,6,Right,8775,1258,65.424,655.335,10.0,0.0,0.0165299999999999,-2.3000000000010164e-06,1.5919667871573786
2482,1118848797600,1,Left,9556,732,8.097,2110.548,39.2,0.81,0.0058399999999983,1.789999999998599e-05,1.5759332679109763
37,1113437623900,4,Left,590,1430,41.225,144.21,2.01,0.1,0.0015200000000004,1.5000000000100046e-06,1.1722738811285789
568,1163360500,0,Lane Keeping,3302,35,-21.189,2051.212,25.62,4.03,0.00768,-6.999999999997894e-07,1.5668900966629296
204,1113433259100,1,Lane Keeping,1242,405,4.866,1277.717,51.48,-0.96,0.01,0.0,1.5667963481280205
2286,1113433851600,5,Lane Keeping,7167,834,51.233,836.599,30.25,1.41,0.0235799999999999,1.099999999998151e-06,1.5449327144585698
37,1163029200,1,Lane Keeping,106,263,17.414,1651.651,22.27,-0.94,0.02173,-8.000000000038185e-07,1.8013226165334628
37,1113437666000,4,Left,1011,1430,42.34,484.175,10.13,0.0,0.0100399999999996,5.999999999914928e-07,1.5707963267948966
37,1113437671300,4,Left,1064,1430,42.465,541.8,9.96,-0.24,0.0164999999999997,-2.0999999999958205e-06,1.565341835434051
2286,1118848728600,3,Right,8866,727,30.279,1890.428,34.62,-4.41,0.0059399999999999,3.700000000003457e-06,1.5893127288628983
2591,1118848780800,2,Right,9388,629,18.553,573.898,24.92,1.52,0.0214699999999993,-1.9999999999527341e-07,1.6447182079685505
204,1113433261100,1,Lane Keeping,1262,405,4.936,1380.549,51.42,0.0,0.01,0.0,1.5667963481280274
37,1113437621800,4,Left,569,1430,41.221,140.022,1.98,-0.58,0.0097800000000006,2.9300000000012e-05,1.2938476531878218
2482,1118847739100,3,Left,7602,780,30.09,1839.604,26.36,-10.61,0.0451700000000028,,1.5712390985171232
2742,1113437688300,6,Right,9214,1258,63.969,1564.041,17.0,0.29,0.0157899999999995,-9.699999999998008e-06,1.574596181843773
1070,1163650200,1,Lane Keeping,6199,446,-6.515,1670.055,8.32,0.0,0.0,0.0,0.0
204,1113433231200,1,Lane Keeping,963,405,3.033,306.054,35.03,-3.06,0.0095199999999999,-1.510000000000105e-05,1.572897164040327
2286,1113433885700,5,Lane Keeping,7508,834,52.925,1587.094,8.83,0.0,0.0450600000000008,8.000000000038532e-07,1.5721278839306958
2286,1113433838200,5,Lane Keeping,7033,834,53.461,494.411,20.15,-1.58,0.0549500000000011,8.000000000266128e-07,1.5726161610006613
2591,1118848784700,2,Left,9427,629,21.145,678.775,29.26,7.23,0.0031800000000021,-1.4299999999957435e-05,1.595948254290557
37,1118848782100,4,Right,251,806,38.765,97.315,30.03,0.12,0.0215300000000002,9.000000000014552e-07,1.647284066619597
2742,1113437663100,6,Right,8962,1258,65.249,865.631,26.45,0.23,0.0099700000000001,1.6999999999995835e-06,1.5728023421582566
568,1163360800,0,Lane Keeping,3305,35,-29.838,2055.265,25.75,4.97,0.00823,1.1000000000002849e-06,1.5671511424539253
2591,1118848807100,2,Left,9651,629,18.991,1567.254,40.08,-1.67,0.02265,-1.4199999999999596e-05,1.5765357781211855
